user_id,age,days_since_signup,past_purchases,is_treatment,time_spent_mins,is_retained
56910,27,11,4,0,31.300590609633907,1
56911,47,154,2,0,9.2696878585837,1
56912,18,291,1,1,14.659056856149167,1
56913,32,315,3,0,18.56477372388916,1
56914,35,294,2,1,14.761647192683888,0
56915,39,139,5,0,34.185563771577215,1
56916,56,247,2,1,11.5997048979328,0
56917,18,159,3,1,22.999435684451328,1
56918,27,289,2,0,12.721722647103576,0
56919,54,279,1,0,12.707618834905919,0
56920,25,224,4,1,24.38312233814273,1
56921,39,294,0,1,7.612157698662708,1
56922,25,248,4,1,27.327748569273954,1
56923,21,55,2,1,25.602260344544575,0
56924,26,292,1,0,25.394233462063028,1
56925,54,7,4,0,22.584292401474762,1
56926,23,101,3,0,10.245185277851343,0
56927,32,2,2,1,23.30107537706603,1
56928,32,134,0,0,19.295765506583553,0
56929,44,17,3,1,16.40735959593526,0
56930,46,323,3,0,23.908882592296372,1
56931,36,261,3,1,25.368401959270965,0
56932,18,60,1,1,20.02792786005823,0
56933,26,253,1,1,27.154697387893773,0
56934,23,141,3,0,30.44713497102134,0
56935,46,171,2,0,15.787601406076103,0
56936,25,67,2,1,18.693720136386325,1
56937,51,121,4,1,31.973269775122148,1
56938,39,60,4,1,31.296418612274515,1
56939,46,281,3,1,19.460971001126943,1
56940,57,37,1,1,16.315333386339482,0
56941,25,176,4,1,28.73125499402197,0
56942,18,265,4,1,29.65865169390696,1
56943,36,284,3,1,27.407861392720882,0
56944,44,128,3,0,13.034287752456502,1
56945,28,287,3,0,19.39173618948216,1
56946,35,248,1,0,19.942928230891212,1
56947,47,130,4,0,10.572241735736789,1
56948,46,232,3,0,4.85889749231576,1
56949,29,273,1,1,21.918019334635716,1
56950,37,191,2,0,21.12310493806317,0
56951,25,270,2,0,21.45432475280385,0
56952,20,326,1,0,13.874198761809524,0
56953,48,307,2,1,12.698187503461751,0
56954,18,88,2,0,20.082645373690802,0
56955,36,280,0,0,14.947428041620697,0
56956,31,127,4,0,25.19661345950076,1
56957,40,204,3,0,12.368486494578605,1
56958,28,48,1,1,25.600862830214957,1
56959,46,110,1,0,22.825449296158258,0
56960,32,203,0,1,14.431005596578355,1
56961,49,362,2,0,16.153320490045004,1
56962,37,292,0,0,19.058704726897844,0
56963,24,343,5,0,28.620715277660043,1
56964,40,103,1,0,11.155776186750575,1
56965,39,353,2,0,17.318496301379906,1
56966,33,356,4,1,22.544011289792866,1
56967,27,314,1,1,29.558036258787723,1
56968,43,96,1,1,15.148748141923818,0
56969,25,52,2,0,16.380454510201645,1
56970,26,253,1,1,21.62567046090289,0
56971,40,229,4,1,29.52798242527266,1
56972,32,364,1,0,10.08991114234129,0
56973,18,317,1,0,17.645657376853748,0
56974,25,279,2,0,20.77798684906079,0
56975,39,286,0,1,18.391928423985682,0
56976,32,56,0,0,24.859522109568324,0
56977,33,125,3,1,23.916249944798043,1
56978,37,346,1,1,21.658229291258827,1
56979,39,55,2,1,18.646666906336257,0
56980,36,227,2,1,21.53560742738754,1
56981,18,316,4,1,26.729361156016452,1
56982,34,86,1,1,22.115326949117176,0
56983,29,27,1,1,10.745964780963728,0
56984,35,194,1,1,26.773566468252774,0
56985,45,98,2,0,29.65670175242724,1
56986,24,331,4,0,32.200230941112444,0
56987,35,23,4,1,25.8190403970578,1
56988,39,132,3,1,26.51483097317607,1
56989,31,329,0,0,24.256206692718976,0
56990,21,90,2,0,23.354264276653236,1
56991,22,256,2,0,15.806121984680555,1
56992,34,353,3,0,29.1911178051326,0
56993,28,50,2,0,23.701590845526304,1
56994,18,306,1,0,18.870315586930644,1
56995,27,219,1,1,21.250862142020335,1
56996,21,30,3,0,21.436288346372784,1
56997,42,322,0,1,16.75955129917802,1
56998,20,347,3,1,24.64003925829516,1
56999,49,213,1,1,16.96577438393273,0
57000,56,335,1,1,13.276150640211378,1
57001,27,71,3,0,18.023610868597142,0
57002,28,210,2,1,24.51345238788564,1
57003,44,249,2,0,15.068253589216628,0
57004,45,322,1,1,20.725335869665354,1
57005,30,352,0,1,16.584260023934824,1
57006,30,88,3,1,29.374355632979437,1
57007,30,114,1,0,10.352289549385894,0
57008,26,152,4,0,27.6168084455197,1
57009,44,81,2,1,25.7193813785941,1
57010,36,260,2,1,13.936651912676908,1
57011,27,37,2,1,16.110092263805118,1
57012,35,361,3,1,21.482830991712596,1
57013,31,314,3,1,15.42485199388305,1
57014,60,360,1,1,20.894948264252115,0
57015,32,27,3,0,23.945043451941558,1
57016,42,107,2,1,27.683189281428735,1
57017,39,127,5,1,27.610490630756484,1
57018,33,132,1,0,6.528430289636299,1
57019,39,133,3,0,15.954430099934541,0
57020,37,76,0,0,14.7223125493551,1
57021,59,301,2,0,16.44876564229531,0
57022,34,338,0,1,20.167031307344555,1
57023,18,293,2,1,16.883027234081084,1
57024,56,110,3,1,21.841630293562655,1
57025,29,288,1,0,14.583182788496051,1
57026,35,52,3,1,11.831661454309513,0
57027,29,337,4,1,27.205403760928558,1
57028,29,37,2,0,25.77882151159926,0
57029,23,21,2,1,27.139499835969193,0
57030,18,243,5,0,21.548314208292147,0
57031,27,98,3,1,19.433554461049525,1
57032,40,229,3,1,18.725230772008405,0
57033,18,56,4,0,18.48077953978736,0
57034,40,294,1,0,14.343814100776074,1
57035,58,87,2,0,18.540525218143515,1
57036,37,178,2,0,15.24286365852302,0
57037,21,197,2,0,14.08064280736096,1
57038,39,233,2,1,12.82258321994579,0
57039,44,39,1,1,20.45528052450964,0
57040,48,349,6,1,31.306038214237045,1
57041,36,279,1,0,19.451049159580954,0
57042,41,102,1,1,17.845241952034907,1
57043,43,210,1,0,20.702468101397603,1
57044,41,351,1,0,31.872443567372542,1
57045,38,49,3,0,19.11237195414942,1
57046,28,117,0,1,23.558676118081973,0
57047,44,316,2,1,28.902235787755806,0
57048,29,40,1,0,9.061659142800558,0
57049,61,291,2,0,17.660383390704116,0
57050,28,314,2,0,34.5639931376749,1
57051,43,346,4,1,21.65987058054035,1
57052,22,133,4,1,24.402976427990314,0
57053,30,280,2,1,29.90583214400706,1
57054,29,211,3,0,25.32438011097456,0
57055,21,338,2,0,30.539490556514494,1
57056,29,353,0,0,20.069378715999306,0
57057,38,326,3,0,20.421058096148617,0
57058,32,217,3,1,24.1538236378898,1
57059,46,252,5,0,31.02227435369806,0
57060,25,303,2,1,26.49762802748907,1
57061,41,274,0,0,4.671600151646555,0
57062,29,298,1,0,17.12370837821771,0
57063,46,265,2,0,19.325913249488572,0
57064,42,287,2,1,19.332449349272455,0
57065,45,300,4,0,23.89374646214654,1
57066,33,186,0,1,17.61127813130157,1
57067,48,306,0,1,20.43391985162851,1
57068,18,90,2,1,25.226929979704103,0
57069,39,262,0,0,7.039513937931608,0
57070,36,51,1,0,21.753523709582257,1
57071,43,168,3,1,27.840238470186495,1
57072,34,233,1,1,19.167593146818998,1
57073,25,305,0,0,14.393872813321018,0
57074,24,88,2,1,29.5593527246783,0
57075,34,107,2,0,19.047998063947535,0
57076,32,336,2,1,24.379549836315903,1
57077,43,160,2,1,29.7877263039313,0
57078,44,183,4,0,18.976606947375497,0
57079,35,7,0,0,23.642386063202103,0
57080,35,179,4,0,21.412781679903464,1
57081,45,206,4,0,24.524730630706596,1
57082,32,3,4,0,20.046320803946415,0
57083,32,328,1,1,23.706922072374205,1
57084,21,198,3,1,21.349589143549633,1
57085,43,287,3,0,18.094677755136896,0
57086,34,354,3,1,19.163762431647715,1
57087,46,296,0,0,14.188387357073985,1
57088,22,83,6,0,22.02151412687457,1
57089,30,269,1,0,12.08758965468544,0
57090,44,110,2,1,20.96828869380994,1
57091,38,258,4,1,25.597240143801578,1
57092,23,237,0,0,18.90519712959199,1
57093,44,40,2,1,23.669373558602302,1
57094,21,32,2,1,23.152222306548666,1
57095,43,354,1,0,16.573372104905104,1
57096,25,117,3,1,22.273633603036245,0
57097,47,106,3,1,24.12761303960593,1
57098,36,27,1,0,23.640082383956965,0
57099,38,245,2,0,18.431872528719538,1
57100,34,316,3,0,15.972676806657827,0
57101,35,133,3,1,22.353933847839436,1
57102,35,255,4,0,20.100375978232,1
57103,42,76,3,0,28.00082244274288,0
57104,34,337,1,0,21.655458022146735,1
57105,49,17,4,1,31.752982477370782,0
57106,27,198,0,1,13.474632577818694,1
57107,43,208,0,0,10.23572527177519,0
57108,40,26,0,0,13.294762522810124,1
57109,47,264,1,1,20.38500859664036,1
57110,36,102,1,1,17.298740423976675,1
57111,38,38,2,1,18.787559416852623,1
57112,38,97,1,1,16.06026589700717,0
57113,22,30,0,0,11.69065208612776,0
57114,38,109,1,0,20.577113575870268,0
57115,67,213,0,1,4.1408498986295825,0
57116,51,212,1,1,17.276182948280102,0
57117,27,1,5,0,33.81425881548728,0
57118,18,100,1,1,20.488138099268767,1
57119,35,27,3,0,25.370891827958218,0
57120,45,210,2,0,19.205382262309687,1
57121,34,295,2,0,14.480112780242028,0
57122,53,81,3,0,20.60176164704875,1
57123,27,104,1,0,15.666841330260581,0
57124,37,67,2,0,18.094001978324723,0
57125,33,59,5,1,30.241478842590794,1
57126,42,4,2,1,28.75485401679572,1
57127,42,142,0,1,22.41775522679709,0
57128,46,171,1,1,9.108630513958241,0
57129,33,16,2,1,30.67668245859808,1
57130,47,117,1,0,20.62495191854981,1
57131,38,188,1,0,6.317065148619655,0
57132,48,45,1,0,9.113373666838706,0
57133,49,220,0,1,14.450942454684009,0
57134,35,275,0,0,19.077593687582755,0
57135,28,107,0,1,13.975533157215404,1
57136,37,294,2,1,13.013204648870126,1
57137,44,151,5,1,23.814725142433993,1
57138,19,353,1,1,22.264459141374854,0
57139,30,51,1,1,25.01181943761459,0
57140,41,268,1,1,12.079976722797557,1
57141,18,8,2,0,19.367942352781743,0
57142,24,137,0,1,27.89541256463271,0
57143,28,233,1,1,31.00343443973155,1
57144,34,243,3,0,15.416301296712842,0
57145,31,225,1,1,23.933503197407727,1
57146,31,270,2,1,19.063820300063043,1
57147,21,271,1,1,24.168759938656923,0
57148,52,308,2,1,13.358441684242337,0
57149,28,275,2,1,25.255457815094942,0
57150,18,353,2,1,27.724579283195858,1
57151,46,155,2,1,19.2731570609469,0
57152,27,107,1,0,21.17457642503762,1
57153,22,124,3,1,32.14515528865582,0
57154,41,238,0,1,18.17546183161128,1
57155,29,30,1,1,14.771706976867668,0
57156,36,174,1,0,19.49754617785747,1
57157,28,224,6,1,20.9154686974775,1
57158,30,241,0,0,17.90618443339371,0
57159,25,101,2,1,17.477882808515623,0
57160,22,259,4,0,31.775582243508293,0
57161,69,46,2,1,20.634893324319787,1
57162,26,296,1,1,25.24576326582035,1
57163,20,91,1,1,20.679727269064884,0
57164,46,352,0,1,9.442959905661507,0
57165,37,52,3,0,18.428844599232782,1
57166,35,248,6,0,28.050272882044915,0
57167,30,171,3,1,15.809425852136814,1
57168,30,99,2,1,28.02565596629094,1
57169,32,224,3,0,19.323301398262807,1
57170,46,128,1,0,12.661391842434195,0
57171,32,36,1,0,14.97818679295397,0
57172,46,220,1,1,21.06259271561796,1
57173,34,241,2,1,28.452907757693936,0
57174,32,359,1,1,25.461424027672138,0
57175,24,40,3,0,20.082962796961606,0
57176,56,252,4,1,26.103420102767306,1
57177,35,316,1,0,22.34143049853083,0
57178,34,61,0,0,12.868312928887724,1
57179,53,263,2,0,18.53818406939443,0
57180,39,186,2,0,8.138887914603032,0
57181,40,113,4,0,34.908121321314525,0
57182,35,75,2,1,23.35818153877753,1
57183,27,156,3,0,14.867126925180328,1
57184,47,119,2,0,16.776558683284176,1
57185,20,334,5,0,25.229045485451522,1
57186,25,25,0,1,16.702773224674225,0
57187,27,243,2,1,19.259076848956447,1
57188,37,215,6,0,29.48898959762459,1
57189,34,79,0,0,16.004119275503783,0
57190,18,351,0,0,18.490776029938537,1
57191,58,350,2,0,9.513001011899835,1
57192,42,114,0,0,10.578640095359763,0
57193,30,349,3,0,14.569833597728469,1
57194,39,317,5,1,32.18784427493572,1
57195,39,172,2,1,14.756223172320865,0
57196,31,117,3,0,16.96847136419326,1
57197,38,116,5,0,26.97555193417139,0
57198,39,339,3,0,30.405218525261812,1
57199,45,113,3,1,31.28345964805099,0
57200,35,147,0,0,17.905999930270106,0
57201,38,89,1,0,12.661864538586826,1
57202,32,39,5,1,34.092778492825715,0
57203,30,8,3,0,23.208948642676877,1
57204,27,71,3,1,26.75788984336707,0
57205,26,88,1,0,17.306483727702872,1
57206,30,253,1,0,22.366779259342316,0
57207,32,362,4,0,28.399359925767,0
57208,45,37,5,1,20.286242851652155,0
57209,31,158,2,0,19.81746919923346,1
57210,31,18,1,0,18.093512056487665,1
57211,32,74,0,0,20.337044530170708,1
57212,34,5,0,0,14.900704319725095,1
57213,51,292,2,0,10.975140335125118,0
57214,31,245,2,0,11.671437643516487,1
57215,40,121,1,1,15.811830389243228,1
57216,38,265,1,0,14.414144693866959,1
57217,35,228,2,0,13.592359016334866,0
57218,25,253,0,1,22.71266103661746,1
57219,40,161,2,1,14.708447625250141,1
57220,18,288,1,1,18.23290280274881,1
57221,24,202,2,0,26.16659547980346,0
57222,29,274,1,0,16.971431275562846,0
57223,32,81,3,1,26.232583274442,1
57224,35,10,2,0,15.214825723466948,1
57225,48,181,2,1,21.624854020417384,1
57226,41,206,1,1,13.906797841678285,1
57227,36,213,1,1,18.997182587412524,1
57228,31,310,4,1,16.37542895691908,1
57229,31,225,2,1,19.01273545515291,1
57230,23,69,3,0,13.757482919042143,1
57231,18,55,3,1,26.800570387510557,1
57232,22,174,5,0,30.98670387146918,1
57233,46,354,4,0,22.345211102933597,1
57234,27,181,2,0,11.80362524044768,1
57235,29,139,3,0,21.635300208806832,0
57236,45,120,0,1,23.623291009951558,0
57237,18,243,3,0,16.19853130838371,1
57238,29,333,2,1,24.145559237085084,0
57239,24,127,3,1,23.8872647095518,1
57240,37,315,4,0,23.59569545734612,1
57241,40,136,3,1,30.681702908440666,1
57242,40,111,1,0,18.092150444299843,0
57243,50,180,3,1,23.555682463944457,0
57244,40,241,1,1,20.50678007171435,0
57245,37,352,3,0,27.42720601820057,1
57246,59,6,3,1,34.44981290998914,0
57247,18,194,2,0,21.737835833407804,1
57248,57,233,0,1,14.319166700876753,1
57249,52,160,2,0,11.428361513360702,0
57250,33,125,3,0,18.633804194643304,0
57251,27,342,3,0,21.96304581557683,1
57252,28,175,1,0,16.5074535548987,0
57253,32,132,3,0,22.21221070777024,0
57254,46,290,1,0,18.47896927549261,1
57255,18,290,0,1,22.251977185453146,0
57256,55,109,4,0,14.307167923415127,1
57257,34,325,0,0,14.357260563321526,0
57258,46,163,3,0,16.68732979785499,1
57259,22,39,0,0,18.816278251633214,0
57260,42,100,3,1,29.02959113701749,0
57261,38,49,3,0,13.585939338986401,1
57262,40,207,4,1,27.426313280621933,1
57263,28,229,2,0,15.816177175678737,1
57264,31,139,3,1,26.253481478532954,1
57265,22,364,4,0,24.073823057599135,0
57266,42,243,2,1,13.628295597184216,1
57267,48,31,3,0,17.23398094295481,0
57268,37,258,2,0,22.873374478271778,0
57269,18,281,1,0,10.865744528872902,1
57270,48,159,2,1,27.20467182600454,1
57271,36,240,1,1,16.878418934692487,1
57272,18,165,0,0,17.516717092828,0
57273,18,137,1,1,20.805838392920336,1
57274,24,10,0,0,7.489267400088668,0
57275,34,188,3,1,20.41810340408391,0
57276,24,252,3,1,26.39209575194733,1
57277,26,189,1,0,20.699775062439944,1
57278,44,21,1,0,21.24950923135203,1
57279,46,54,2,0,22.80922630217269,0
57280,44,95,3,0,14.81204493718891,1
57281,18,232,2,1,16.686475298017854,1
57282,44,63,1,1,19.488550142770364,1
57283,30,193,1,1,21.246223677405766,0
57284,54,57,3,1,23.810324694689616,0
57285,37,232,0,1,22.202446650747763,0
57286,47,253,1,1,11.667103857178878,1
57287,40,259,1,0,15.618874250049842,0
57288,39,280,1,1,15.936940016817172,1
57289,31,53,2,1,14.128772197316062,0
57290,47,260,1,1,14.503131851633366,0
57291,44,125,3,1,16.94452929046826,0
57292,31,124,2,1,11.31313864654329,1
57293,30,316,2,1,16.446720864014935,1
57294,27,230,5,1,31.570897342551007,0
57295,43,135,2,0,22.238405556575948,0
57296,37,65,1,0,14.892490691171409,1
57297,37,204,2,0,20.2428250932468,0
57298,31,69,3,0,19.75598128681891,1
57299,49,33,3,1,15.849576904851775,0
57300,20,217,4,0,28.898196716281166,0
57301,42,184,1,1,19.424526991490374,0
57302,44,217,4,0,23.584106156233563,1
57303,31,21,0,1,19.159077344072575,0
57304,20,192,3,1,30.413880431788645,0
57305,38,158,5,0,25.289073322211763,1
57306,46,99,1,1,12.977592517088892,0
57307,52,300,2,0,19.28260185584559,1
57308,41,59,0,0,14.677234012713775,0
57309,28,110,0,0,19.06907917681037,1
57310,41,147,4,1,22.673683086267793,1
57311,40,56,1,0,20.336369270474847,0
57312,38,9,1,1,16.81295147715001,1
57313,26,131,4,0,23.527479676726525,1
57314,40,179,0,0,16.681666631493847,1
57315,39,82,0,1,18.850779517120497,0
57316,59,59,2,1,26.04918108439336,1
57317,35,24,2,0,23.248198843426565,1
57318,51,328,3,0,14.66790330433385,0
57319,48,185,4,1,24.72792606593709,1
57320,35,86,5,1,32.163709708341116,1
57321,47,279,3,1,21.14008115460656,1
57322,27,328,0,1,20.388626400014893,1
57323,33,101,4,0,19.732414360842508,0
57324,29,211,0,1,18.20944703814765,1
57325,33,302,4,1,37.89742430083875,1
57326,18,109,2,1,29.354072792741945,0
57327,52,191,1,0,7.616931312876254,0
57328,31,74,1,1,30.0586454564972,1
57329,42,183,3,1,36.81731922755421,1
57330,37,133,2,0,19.857002303342007,0
57331,32,47,4,0,25.14535861490934,0
57332,22,66,5,0,31.87086769334683,1
57333,25,249,1,1,18.882023460457788,0
57334,32,59,3,0,26.246265474885522,1
57335,30,159,2,1,25.90622133643737,1
57336,25,209,3,0,19.487619860308246,1
57337,28,22,2,0,26.335295186470915,0
57338,39,272,1,1,25.098355024025558,0
57339,43,139,1,1,18.949990374377855,1
57340,23,11,1,0,21.233304658459886,1
57341,26,182,2,1,22.221202768379584,1
57342,37,177,3,0,25.45903337053085,1
57343,33,1,2,0,17.524536872969797,0
57344,31,348,3,0,21.869068810136522,0
57345,44,46,3,0,6.938457468731524,0
57346,36,91,0,1,14.328755635921693,0
57347,18,212,2,1,14.620657729062243,1
57348,27,237,3,0,27.322798691725374,1
57349,18,77,1,1,19.006117188821563,1
57350,33,31,1,0,19.011025260487845,0
57351,21,48,0,0,8.092871456110652,1
57352,18,41,4,0,27.14337028392172,1
57353,18,352,4,1,28.853874379484708,1
57354,54,332,3,1,14.707638873580462,1
57355,21,360,2,0,16.693860980799872,1
57356,31,112,1,1,29.84685552743109,1
57357,35,306,2,0,25.733765096337187,1
57358,36,23,3,0,13.436368557150754,0
57359,41,36,3,1,31.686533204883936,0
57360,34,116,3,1,22.444166313200338,1
57361,30,288,2,0,12.82713020367676,1
57362,37,102,3,1,26.329971243344033,0
57363,37,231,0,0,21.313240046915777,0
57364,35,216,5,1,20.93518059726626,1
57365,41,311,1,1,21.05885943019993,1
57366,28,200,5,1,30.975413401234874,1
57367,32,32,2,1,25.41757147862476,1
57368,21,88,1,1,20.84860537623235,0
57369,32,5,1,0,29.785732067622313,1
57370,28,114,5,0,33.525153277877784,1
57371,45,227,3,0,19.86528197785477,1
57372,20,96,4,0,26.843579115128296,1
57373,30,105,1,0,20.52744976463801,1
57374,29,162,2,1,13.529158300626259,1
57375,41,162,1,1,18.44951185409248,1
57376,22,175,4,1,25.84463760580841,1
57377,35,57,4,0,21.05094792337512,1
57378,35,335,0,0,12.05166480374971,1
57379,44,2,0,1,17.348779238400418,0
57380,26,252,2,1,21.33794299759915,1
57381,21,190,2,0,19.709800941193464,0
57382,39,142,4,1,25.388275328843267,1
57383,21,25,2,1,23.88449310917568,1
57384,29,258,1,0,22.45139801157603,0
57385,32,52,2,1,20.438606710359583,0
57386,41,347,5,0,26.227478710806135,1
57387,19,81,4,0,28.931474056334647,1
57388,32,200,0,1,11.040582530373916,1
57389,35,245,0,0,20.953265596388626,0
57390,26,111,2,1,25.578107361309627,0
57391,31,8,3,1,19.674184977922206,0
57392,43,45,4,1,23.550218669811514,0
57393,29,316,4,1,27.950784210276247,1
57394,31,344,2,0,16.70303228086169,1
57395,43,81,0,0,17.218365225550315,1
57396,32,102,2,1,25.627384677944097,0
57397,48,249,3,1,23.89050931560981,1
57398,18,3,4,1,30.08216458370883,0
57399,32,139,6,1,30.47117363985091,1
57400,42,111,5,0,23.471262637974537,0
57401,27,110,1,0,9.549071132974731,0
57402,32,358,4,0,22.703253908598953,0
57403,47,109,0,0,11.649336994218496,0
57404,27,275,4,1,29.701045444732642,0
57405,39,107,0,0,11.40884572477309,0
57406,42,200,3,1,27.962902264857057,0
57407,35,181,1,0,10.645414443917334,0
57408,35,72,5,0,25.353023344444114,1
57409,24,338,0,1,25.4279060483098,0
57410,42,106,2,0,12.496690459510527,1
57411,22,245,3,0,20.30411596221195,1
57412,38,53,1,0,12.661458078007128,0
57413,29,125,2,0,21.933792855729777,0
57414,31,296,0,1,17.81921547414312,0
57415,32,230,2,1,40.032563097474046,1
57416,39,195,0,1,19.996702199430075,1
57417,50,244,3,0,23.41353795489476,1
57418,36,159,1,1,15.442248087968748,1
57419,27,110,3,1,27.339893843971385,1
57420,20,312,0,0,8.995038319615627,0
57421,46,174,3,1,27.758282479879895,1
57422,36,129,1,0,18.381982733970453,1
57423,32,204,3,1,32.4140069458861,0
57424,35,64,2,1,18.859297013069202,1
57425,42,203,3,1,22.635187903113067,0
57426,30,300,3,1,18.506300453205696,1
57427,28,169,2,0,14.410425658986131,0
57428,21,126,0,0,11.315162380287568,0
57429,24,173,0,0,9.253995509430503,1
57430,31,102,1,0,22.539386085525848,1
57431,45,303,1,0,14.426793888302193,0
57432,29,354,0,1,22.938643667687817,1
57433,37,157,4,0,16.43873656402232,1
57434,46,263,6,1,33.18955749640107,0
57435,38,353,6,0,23.179565472524477,1
57436,54,292,3,1,23.7327675462838,0
57437,35,106,3,0,20.87762155328956,0
57438,33,332,1,1,22.28409792952796,0
57439,31,258,1,0,20.961346882430565,1
57440,54,253,1,0,13.819847975625118,0
57441,47,343,3,1,26.835578039125558,0
57442,20,278,3,1,20.758299725869104,0
57443,56,140,0,1,16.367499130685975,1
57444,39,354,1,0,22.443676816331628,0
57445,36,338,0,1,18.099205699678443,0
57446,40,97,2,0,8.368829853793002,1
57447,25,293,1,1,22.55610519477205,0
57448,36,275,0,1,16.979828173130098,0
57449,31,36,0,1,29.96033315849489,1
57450,31,107,4,1,23.360933660046925,1
57451,44,41,1,0,9.634013360452759,1
57452,32,216,4,0,18.952017548681624,1
57453,35,2,0,1,14.98408612325295,1
57454,38,262,1,1,20.200832977412144,0
57455,44,129,0,0,9.023967541418086,0
57456,47,277,4,0,15.355482381679268,1
57457,35,309,4,1,27.061866928211476,0
57458,31,338,2,0,20.38278824722498,0
57459,54,333,4,1,28.76712772852912,0
57460,18,141,2,1,25.273842238263867,0
57461,43,247,3,0,15.276073817293621,1
57462,33,19,2,0,14.376399579630554,1
57463,40,162,0,0,11.43481959002322,1
57464,35,6,0,1,27.756483814186875,1
57465,47,86,2,0,12.21520256367058,1
57466,39,195,1,0,13.011460219080655,1
57467,20,290,3,1,20.18005564477329,0
57468,20,115,2,0,29.64670219670049,1
57469,32,38,1,1,13.668875460833394,1
57470,41,95,3,0,19.866241077087444,1
57471,48,46,1,1,21.24853246780089,1
57472,28,316,4,0,26.0041120039634,1
57473,18,279,3,1,15.83682261170782,0
57474,39,259,1,0,19.629948841509545,0
57475,35,303,4,0,20.470911773548025,0
57476,36,262,4,0,28.357172337527643,0
57477,23,220,4,0,24.56587468477796,0
57478,46,134,1,0,12.975436345232325,0
57479,26,26,2,1,15.054641365795739,0
57480,38,89,1,1,13.496595287004356,1
57481,37,329,1,0,13.249362916909522,1
57482,40,97,2,1,20.39036995657589,0
57483,27,278,3,1,22.579136167963465,1
57484,25,17,1,0,12.176223137484634,0
57485,43,135,1,0,16.38909410156343,0
57486,40,134,1,0,12.916329269400178,0
57487,38,335,5,0,23.307303518916743,1
57488,46,133,2,1,20.71333751625375,1
57489,38,59,0,1,13.041811578935842,0
57490,31,197,3,0,27.151800005159867,1
57491,40,232,2,0,8.470710863013842,1
57492,39,351,5,0,33.50571174579012,0
57493,39,130,5,0,32.73646396778723,1
57494,26,264,1,1,12.536023748693477,0
57495,25,77,3,0,27.213193219989066,0
57496,43,264,8,1,28.588154825143388,1
57497,33,53,3,1,31.72834338188354,1
57498,18,315,1,0,13.446995645911068,1
57499,21,331,0,0,15.091899852024545,1
57500,21,25,2,1,23.763066846674796,0
57501,45,338,2,1,30.56928258970801,1
57502,34,162,4,0,15.500787517250313,1
57503,35,180,0,1,12.51902334040783,0
57504,31,335,1,1,22.838266477530187,0
57505,24,320,2,1,18.961765211162465,0
57506,42,342,4,1,25.59549644566463,1
57507,41,105,1,1,16.13856246360802,0
57508,27,226,2,0,11.762241245267525,0
57509,49,81,1,0,17.98222106738549,1
57510,42,240,4,0,13.840224731723538,0
57511,26,67,5,1,23.82383344553775,1
57512,32,267,2,0,23.404200947327034,1
57513,31,210,0,1,22.872813982265637,1
57514,38,63,5,1,21.30594115198184,1
57515,20,28,1,1,17.855729896343902,0
57516,27,64,0,0,17.115179087840836,0
57517,42,189,1,1,21.787049198410447,0
57518,19,335,4,0,23.948650084994306,0
57519,33,250,2,0,10.098551528318836,1
57520,22,14,3,0,23.61630736798184,1
57521,44,285,0,1,18.33313438763394,0
57522,38,290,6,0,27.314473914350888,0
57523,20,254,0,1,27.650596380540243,1
57524,24,284,5,1,23.465486463619055,1
57525,35,76,3,0,25.218448085687616,1
57526,18,13,5,0,35.102458852811154,1
57527,23,358,1,0,23.190447833114536,0
57528,26,38,3,1,22.848117197977313,0
57529,47,53,5,1,28.476492099930862,1
57530,29,185,4,0,42.946073474299766,1
57531,41,258,1,0,12.344598815916545,0
57532,30,267,0,0,14.831985386351052,0
57533,42,4,4,1,24.352737571298544,0
57534,19,2,1,0,18.39183806844833,1
57535,27,90,1,1,25.20282285387016,1
57536,33,218,3,1,20.48919089646948,1
57537,36,277,5,0,25.81946020939651,1
57538,38,158,3,1,20.635012595004568,1
57539,36,338,2,0,10.295485600887075,1
57540,40,204,2,0,18.36816849048305,1
57541,34,195,1,0,21.220012767613408,0
57542,36,19,2,0,10.413545209131643,0
57543,24,122,3,1,22.82594944932575,1
57544,18,298,1,1,18.71845457980945,0
57545,23,199,2,1,23.811362829482018,1
57546,18,15,3,1,33.773202170283426,1
57547,37,43,0,0,11.078889623210634,0
57548,44,104,6,0,21.57645608119573,1
57549,25,44,4,0,21.196177147147456,1
57550,45,250,1,0,21.918924464569283,1
57551,39,217,1,0,9.077732456690363,1
57552,29,92,5,0,26.567764600504255,1
57553,31,65,0,0,17.5816407053674,0
57554,46,247,2,0,13.939974006792749,0
57555,18,245,2,0,27.539337003888303,1
57556,46,355,3,1,19.85535909813518,1
57557,43,179,2,0,27.79321336985855,0
57558,29,231,2,1,28.093913056741652,0
57559,34,275,2,1,21.514500307742782,1
57560,51,155,5,1,25.633365948624604,1
57561,21,74,4,1,30.02509228140584,1
57562,33,99,1,1,26.012647115376026,1
57563,41,166,1,0,12.801114526338116,0
57564,37,121,3,1,12.807014309245863,1
57565,35,48,4,0,24.837561640446026,0
57566,53,136,2,0,24.735560995618833,1
57567,23,58,1,0,17.864561541893025,0
57568,24,75,1,0,20.215280633529904,0
57569,18,203,1,0,23.504165591286664,1
57570,24,295,2,0,9.6237402994269,0
57571,28,78,2,1,29.34032548854021,1
57572,38,285,2,0,14.73516388321206,1
57573,44,200,1,0,7.2110842964896555,0
